ID,HOSPITAL_NAME,DISEASE_NAME,VACCINE_NAME,PRICE,LOCATION,LATITUDE,LONGITUDE,SIDEEFFECT
353,국립중앙의료원,인플루엔자,스카이셀플루4가프리필드시린지,30000,서울 중구,37.5672412,127.0056589,부작용
354,국립중앙의료원,인플루엔자,박씨그리프테트라주,30000,서울 중구,37.5672412,127.0056589,부작용
355,국립중앙의료원,장티푸스,지로티프-주,15000,서울 중구,37.5672412,127.0056589,부작용
356,국립중앙의료원,"Td(파상풍, 디프테리아)",디티부스터에스에스아이주,30000,서울 중구,37.5672412,127.0056589,부작용
357,국립중앙의료원,"Td(파상풍, 디프테리아)",에스케이티디백신주,30000,서울 중구,37.5672412,127.0056589,부작용
358,국립중앙의료원,"Td(파상풍, 디프테리아)",티디퓨어주,30000,서울 중구,37.5672412,127.0056589,부작용
359,국립중앙의료원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,40000,서울 중구,37.5672412,127.0056589,부작용
360,국립중앙의료원,폐렴구균,프리베나13주,86500,서울 중구,37.5672412,127.0056589,부작용
361,국립중앙의료원,폐렴구균,프로디악스-23프리필드시린지,40000,서울 중구,37.5672412,127.0056589,부작용
362,국립중앙의료원,폐렴구균,프로디악스-23,40000,서울 중구,37.5672412,127.0056589,부작용
363,노원을지대학교병원,대상포진,조스타박스주,170000,서울 노원구,37.6363293,127.0697068,부작용
364,노원을지대학교병원,로타바이러스,로타텍액,80000,서울 노원구,37.6363293,127.0697068,부작용
365,노원을지대학교병원,A형간염,박타주 0.5ml,42500,서울 노원구,37.6363293,127.0697068,부작용
366,노원을지대학교병원,A형간염,박타프리필드 시린지 1ml,66000,서울 노원구,37.6363293,127.0697068,부작용
367,노원을지대학교병원,인플루엔자,스카이셀플루4가프리필드시린지,40000,서울 노원구,37.6363293,127.0697068,부작용
368,노원을지대학교병원,인플루엔자,플루아릭스테트라프리필드시린지,40000,서울 노원구,37.6363293,127.0697068,부작용
369,녹색병원,대상포진,조스타박스주,132000,서울 중랑구,37.5835069,127.0859585,부작용
370,녹색병원,A형간염,박타프리필드 시린지 1ml,80000,서울 중랑구,37.5835069,127.0859585,부작용
371,녹색병원,A형간염,박타프리필드 시린지 0.5ml,40000,서울 중랑구,37.5835069,127.0859585,부작용
372,녹색병원,수두,스카이바리셀라주,35000,서울 중랑구,37.5835069,127.0859585,부작용
373,녹색병원,사람유두종바이러스,가다실9프리필드시린지,200000,서울 중랑구,37.5835069,127.0859585,부작용
374,녹색병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,35000,서울 중랑구,37.5835069,127.0859585,부작용
375,녹색병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,30000,서울 중랑구,37.5835069,127.0859585,부작용
376,녹색병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,50000,서울 중랑구,37.5835069,127.0859585,부작용
377,녹색병원,폐렴구균,프리베나13주,120000,서울 중랑구,37.5835069,127.0859585,부작용
378,녹색병원,폐렴구균,프로디악스-23프리필드시린지,50000,서울 중랑구,37.5835069,127.0859585,부작용
379,대림성모병원,대상포진,조스타박스주,190000,서울 영등포구,37.4906332,126.9071741,부작용
380,대림성모병원,A형간염,박타프리필드 시린지 1ml,70000,서울 영등포구,37.4906332,126.9071741,부작용
381,대림성모병원,수두,수두박스주,35000,서울 영등포구,37.4906332,126.9071741,부작용
382,대림성모병원,사람유두종바이러스,서바릭스프리필드시린지,130000,서울 영등포구,37.4906332,126.9071741,부작용
383,대림성모병원,사람유두종바이러스,가다실프리필드시린지,180000,서울 영등포구,37.4906332,126.9071741,부작용
384,대림성모병원,사람유두종바이러스,가다실9프리필드시린지,210000,서울 영등포구,37.4906332,126.9071741,부작용
385,대림성모병원,인플루엔자,보령플루Ⅷ테트라백신주,35000,서울 영등포구,37.4906332,126.9071741,부작용
386,대림성모병원,인플루엔자,비알플루텍III테트라백신프리필드시린지,40000,서울 영등포구,37.4906332,126.9071741,부작용
387,대림성모병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,30000,서울 영등포구,37.4906332,126.9071741,부작용
388,대림성모병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,40000,서울 영등포구,37.4906332,126.9071741,부작용
389,대림성모병원,폐렴구균,프리베나13주,147000,서울 영등포구,37.4906332,126.9071741,부작용
390,명지성모병원,대상포진,스카이조스터주,130000,서울 영등포구,37.4939034,126.8992293,부작용
391,명지성모병원,대상포진,조스타박스주,190000,서울 영등포구,37.4939034,126.8992293,부작용
392,명지성모병원,A형간염,하브릭스주 1ml,80000,서울 영등포구,37.4939034,126.8992293,부작용
393,명지성모병원,A형간염,아박심160U성인용주,60000,서울 영등포구,37.4939034,126.8992293,부작용
394,명지성모병원,사람유두종바이러스,가다실프리필드시린지,180000,서울 영등포구,37.4939034,126.8992293,부작용
395,명지성모병원,인플루엔자,스카이셀플루4가프리필드시린지,35000,서울 영등포구,37.4939034,126.8992293,부작용
396,명지성모병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,30000,서울 영등포구,37.4939034,126.8992293,부작용
397,명지성모병원,폐렴구균,프리베나13주,130000,서울 영등포구,37.4939034,126.8992293,부작용
398,미즈메디병원,대상포진,조스타박스주,170000,서울 강서구,37.5521496,126.8359888,부작용
399,미즈메디병원,로타바이러스,로타텍액,110000,서울 강서구,37.5521496,126.8359888,부작용
400,미즈메디병원,A형간염,하브릭스주 0.5ml,46000,서울 강서구,37.5521496,126.8359888,부작용
401,미즈메디병원,A형간염,하브릭스주 1ml,80000,서울 강서구,37.5521496,126.8359888,부작용
402,미즈메디병원,A형간염,아박심160U성인용주,80000,서울 강서구,37.5521496,126.8359888,부작용
403,미즈메디병원,수두,수두박스주,35000,서울 강서구,37.5521496,126.8359888,부작용
404,미즈메디병원,수막구균,멘비오,150000,서울 강서구,37.5521496,126.8359888,부작용
405,미즈메디병원,사람유두종바이러스,가다실9프리필드시린지,230000,서울 강서구,37.5521496,126.8359888,부작용
406,미즈메디병원,사람유두종바이러스,가다실프리필드시린지,200000,서울 강서구,37.5521496,126.8359888,부작용
407,미즈메디병원,사람유두종바이러스,서바릭스프리필드시린지,150000,서울 강서구,37.5521496,126.8359888,부작용
408,미즈메디병원,인플루엔자,박씨그리프테트라주,40000,서울 강서구,37.5521496,126.8359888,부작용
409,미즈메디병원,인플루엔자,스카이셀플루4가프리필드시린지,40000,서울 강서구,37.5521496,126.8359888,부작용
410,미즈메디병원,인플루엔자,스카이셀플루4가프리필드시린지,40000,서울 강서구,37.5521496,126.8359888,부작용
411,미즈메디병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,30000,서울 강서구,37.5521496,126.8359888,부작용
412,미즈메디병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,44000,서울 강서구,37.5521496,126.8359888,부작용
413,미즈메디병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,50000,서울 강서구,37.5521496,126.8359888,부작용
414,미즈메디병원,폐렴구균,프로디악스-23프리필드시린지,45000,서울 강서구,37.5521496,126.8359888,부작용
415,미즈메디병원,폐렴구균,프리베나13주,130000,서울 강서구,37.5521496,126.8359888,부작용
416,미즈메디병원,폐렴구균,신플로릭스프리필드시린지,126000,서울 강서구,37.5521496,126.8359888,부작용
417,부민병원,대상포진,조스타박스주,184200,서울 강서구,37.556895,126.850927,부작용
418,부민병원,대상포진,스카이조스터주,184200,서울 강서구,37.556895,126.850927,부작용
419,부민병원,로타바이러스,로타텍액,100000,서울 강서구,37.556895,126.850927,부작용
420,부민병원,로타바이러스,로타릭스프리필드,130000,서울 강서구,37.556895,126.850927,부작용
421,부민병원,A형간염,하브릭스주 1ml,70000,서울 강서구,37.556895,126.850927,부작용
422,부민병원,A형간염,하브릭스주 0.5ml,32560,서울 강서구,37.556895,126.850927,부작용
423,부민병원,A형간염,아박심80U소아용주,40000,서울 강서구,37.556895,126.850927,부작용
424,부민병원,A형간염,아박심160U성인용주,73300,서울 강서구,37.556895,126.850927,부작용
425,부민병원,수두,수두박스주,36280,서울 강서구,37.556895,126.850927,부작용
426,부민병원,수막구균,멘비오,150000,서울 강서구,37.556895,126.850927,부작용
427,부민병원,사람유두종바이러스,가다실프리필드시린지,180000,서울 강서구,37.556895,126.850927,부작용
428,부민병원,인플루엔자,테라텍트프리필드시린지주,35000,서울 강서구,37.556895,126.850927,부작용
429,부민병원,인플루엔자,플루아릭스테트라프리필드시린지,40000,서울 강서구,37.556895,126.850927,부작용
430,부민병원,인플루엔자,보령플루Ⅷ테트라백신주,40000,서울 강서구,37.556895,126.850927,부작용
431,부민병원,인플루엔자,박씨그리프테트라주,35000,서울 강서구,37.556895,126.850927,부작용
432,부민병원,인플루엔자,플루아릭스테트라프리필드시린지,40000,서울 강서구,37.556895,126.850927,부작용
433,부민병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,36270,서울 강서구,37.556895,126.850927,부작용
434,부민병원,"Td(파상풍, 디프테리아)",티디퓨어주,36600,서울 강서구,37.556895,126.850927,부작용
435,부민병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,38290,서울 강서구,37.556895,126.850927,부작용
436,부민병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,51930,서울 강서구,37.556895,126.850927,부작용
437,부민병원,폐렴구균,프리베나13주,135980,서울 강서구,37.556895,126.850927,부작용
438,삼육서울병원,대상포진,조스타박스주,190000,서울 동대문구,37.5878949,127.0653215,부작용
439,삼육서울병원,로타바이러스,로타텍액,100000,서울 동대문구,37.5878949,127.0653215,부작용
440,삼육서울병원,A형간염,박타프리필드 시린지 1ml,70000,서울 동대문구,37.5878949,127.0653215,부작용
441,삼육서울병원,A형간염,박타프리필드 시린지 0.5ml,40000,서울 동대문구,37.5878949,127.0653215,부작용
442,삼육서울병원,수막구균,멘비오,150000,서울 동대문구,37.5878949,127.0653215,부작용
443,삼육서울병원,폐렴구균,프로디악스-23,40000,서울 동대문구,37.5878949,127.0653215,부작용
444,서울성심병원,대상포진,조스타박스주,155000,서울 동대문구,37.5841439,127.0498232,부작용
445,서울성심병원,로타바이러스,로타릭스프리필드,100000,서울 동대문구,37.5841439,127.0498232,부작용
446,서울성심병원,A형간염,아박심160U성인용주,70000,서울 동대문구,37.5841439,127.0498232,부작용
447,서울성심병원,A형간염,박타주 0.5ml,40000,서울 동대문구,37.5841439,127.0498232,부작용
448,서울성심병원,수두,수두박스주,35000,서울 동대문구,37.5841439,127.0498232,부작용
449,서울성심병원,수막구균,멘비오,150000,서울 동대문구,37.5841439,127.0498232,부작용
450,서울성심병원,사람유두종바이러스,가다실9프리필드시린지,200000,서울 동대문구,37.5841439,127.0498232,부작용
451,서울성심병원,사람유두종바이러스,가다실프리필드시린지,180000,서울 동대문구,37.5841439,127.0498232,부작용
452,서울성심병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,30000,서울 동대문구,37.5841439,127.0498232,부작용
453,서울성심병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,30000,서울 동대문구,37.5841439,127.0498232,부작용
454,서울성심병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,40000,서울 동대문구,37.5841439,127.0498232,부작용
455,서울성심병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,50000,서울 동대문구,37.5841439,127.0498232,부작용
456,서울성심병원,폐렴구균,프로디악스-23프리필드시린지,60000,서울 동대문구,37.5841439,127.0498232,부작용
457,서울성심병원,폐렴구균,프리베나13주,150000,서울 동대문구,37.5841439,127.0498232,부작용
458,서울적십자병원,대상포진,조스타박스주,150000,서울 종로구,37.5670139,126.9669384,부작용
459,서울적십자병원,로타바이러스,로타텍액,75000,서울 종로구,37.5670139,126.9669384,부작용
460,서울적십자병원,A형간염,박타주 0.5ml,40000,서울 종로구,37.5670139,126.9669384,부작용
461,서울적십자병원,A형간염,박타프리필드 시린지 1ml,60000,서울 종로구,37.5670139,126.9669384,부작용
462,서울적십자병원,수두,바리-엘백신,35000,서울 종로구,37.5670139,126.9669384,부작용
463,서울적십자병원,사람유두종바이러스,서바릭스프리필드시린지,115000,서울 종로구,37.5670139,126.9669384,부작용
464,서울적십자병원,사람유두종바이러스,가다실9프리필드시린지,200000,서울 종로구,37.5670139,126.9669384,부작용
465,서울적십자병원,인플루엔자,플루아릭스테트라프리필드시린지,26000,서울 종로구,37.5670139,126.9669384,부작용
466,서울적십자병원,"Td(파상풍, 디프테리아)",티디퓨어주,32000,서울 종로구,37.5670139,126.9669384,부작용
467,서울적십자병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,40000,서울 종로구,37.5670139,126.9669384,부작용
468,서울적십자병원,폐렴구균,프로디악스-23,40000,서울 종로구,37.5670139,126.9669384,부작용
469,서울적십자병원,폐렴구균,신플로릭스프리필드시린지,80000,서울 종로구,37.5670139,126.9669384,부작용
470,서울적십자병원,폐렴구균,신플로릭스프리필드시린지,80000,서울 종로구,37.5670139,126.9669384,부작용
471,서울특별시 동부병원,대상포진,조스타박스주,100530,서울 동대문구,37.57534,127.03152,부작용
472,서울특별시 동부병원,로타바이러스,로타텍액,57721,서울 동대문구,37.57534,127.03152,부작용
473,서울특별시 동부병원,로타바이러스,로타릭스프리필드,91719,서울 동대문구,37.57534,127.03152,부작용
474,서울특별시 동부병원,A형간염,박타프리필드 시린지 1ml,52130,서울 동대문구,37.57534,127.03152,부작용
475,서울특별시 동부병원,A형간염,아박심160U성인용주,50668,서울 동대문구,37.57534,127.03152,부작용
476,서울특별시 동부병원,A형간염,박타주 0.5ml,32286,서울 동대문구,37.57534,127.03152,부작용
477,서울특별시 동부병원,수두,바리-엘백신,31487,서울 동대문구,37.57534,127.03152,부작용
478,서울특별시 동부병원,수막구균,멘비오,79145,서울 동대문구,37.57534,127.03152,부작용
479,서울특별시 동부병원,사람유두종바이러스,가다실프리필드시린지,102791,서울 동대문구,37.57534,127.03152,부작용
480,서울특별시 동부병원,사람유두종바이러스,가다실9프리필드시린지,123785,서울 동대문구,37.57534,127.03152,부작용
481,서울특별시 동부병원,"Td(파상풍, 디프테리아)",티디퓨어주,30114,서울 동대문구,37.57534,127.03152,부작용
482,서울특별시 동부병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,37063,서울 동대문구,37.57534,127.03152,부작용
483,서울특별시 동부병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,37937,서울 동대문구,37.57534,127.03152,부작용
484,서울특별시 동부병원,폐렴구균,프리베나13주,69234,서울 동대문구,37.57534,127.03152,부작용
485,서울특별시보라매병원,대상포진,조스타박스주,119865,서울 동작구,37.4934315,126.9240038,부작용
486,서울특별시보라매병원,로타바이러스,로타텍액,71376,서울 동작구,37.4934315,126.9240038,부작용
487,서울특별시보라매병원,로타바이러스,로타릭스프리필드,78993,서울 동작구,37.4934315,126.9240038,부작용
488,서울특별시보라매병원,A형간염,아박심160U성인용주,46208,서울 동작구,37.4934315,126.9240038,부작용
489,서울특별시보라매병원,A형간염,박타프리필드 시린지 0.5ml,32523,서울 동작구,37.4934315,126.9240038,부작용
490,서울특별시보라매병원,A형간염,하브릭스주 0.5ml,30842,서울 동작구,37.4934315,126.9240038,부작용
491,서울특별시보라매병원,A형간염,박타주 0.5ml,31212,서울 동작구,37.4934315,126.9240038,부작용
492,서울특별시보라매병원,A형간염,하브릭스주 1ml,33555,서울 동작구,37.4934315,126.9240038,부작용
493,서울특별시보라매병원,A형간염,박타프리필드 시린지 0.5ml,32523,서울 동작구,37.4934315,126.9240038,부작용
494,서울특별시보라매병원,수두,수두박스주,29291,서울 동작구,37.4934315,126.9240038,부작용
495,서울특별시보라매병원,수막구균,멘비오,105954,서울 동작구,37.4934315,126.9240038,부작용
496,서울특별시보라매병원,사람유두종바이러스,가다실프리필드시린지,109671,서울 동작구,37.4934315,126.9240038,부작용
497,서울특별시보라매병원,사람유두종바이러스,가다실9프리필드시린지,119686,서울 동작구,37.4934315,126.9240038,부작용
498,서울특별시보라매병원,사람유두종바이러스,서바릭스프리필드시린지,97912,서울 동작구,37.4934315,126.9240038,부작용
499,서울특별시보라매병원,인플루엔자,박씨그리프테트라주,30549,서울 동작구,37.4934315,126.9240038,부작용
500,서울특별시보라매병원,장티푸스,지로티프-주,24737,서울 동작구,37.4934315,126.9240038,부작용
501,서울특별시보라매병원,"Td(파상풍, 디프테리아)",디티부스터에스에스아이주,29357,서울 동작구,37.4934315,126.9240038,부작용
502,서울특별시보라매병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,35112,서울 동작구,37.4934315,126.9240038,부작용
503,서울특별시보라매병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,35112,서울 동작구,37.4934315,126.9240038,부작용
504,서울특별시보라매병원,폐렴구균,프리베나13주,70056,서울 동작구,37.4934315,126.9240038,부작용
505,서울특별시보라매병원,폐렴구균,신플로릭스프리필드시린지,63207,서울 동작구,37.4934315,126.9240038,부작용
506,서울특별시보라매병원,폐렴구균,프로디악스-23프리필드시린지,31450,서울 동작구,37.4934315,126.9240038,부작용
507,서울특별시서남병원,대상포진,조스타박스주,99709,서울 양천구,37.5124059,126.8331164,부작용
508,서울특별시서남병원,로타바이러스,로타릭스프리필드,91509,서울 양천구,37.5124059,126.8331164,부작용
509,서울특별시서남병원,로타바이러스,로타텍액,58646,서울 양천구,37.5124059,126.8331164,부작용
510,서울특별시서남병원,A형간염,박타프리필드 시린지 1ml,52130,서울 양천구,37.5124059,126.8331164,부작용
511,서울특별시서남병원,A형간염,박타프리필드 시린지 0.5ml,33410,서울 양천구,37.5124059,126.8331164,부작용
512,서울특별시서남병원,A형간염,아박심160U성인용주,54401,서울 양천구,37.5124059,126.8331164,부작용
513,서울특별시서남병원,A형간염,하브릭스주 1ml,50290,서울 양천구,37.5124059,126.8331164,부작용
514,서울특별시서남병원,A형간염,하브릭스주 0.5ml,31571,서울 양천구,37.5124059,126.8331164,부작용
515,서울특별시서남병원,A형간염,아박심80U소아용주,32194,서울 양천구,37.5124059,126.8331164,부작용
516,서울특별시서남병원,수두,수두박스주,28669,서울 양천구,37.5124059,126.8331164,부작용
517,서울특별시서울의료원,대상포진,조스타박스주,100530,서울 중랑구,37.612781,127.0981787,부작용
518,서울특별시서울의료원,로타바이러스,로타릭스프리필드,81829,서울 중랑구,37.612781,127.0981787,부작용
519,서울특별시서울의료원,로타바이러스,로타텍액,50991,서울 중랑구,37.612781,127.0981787,부작용
520,서울특별시서울의료원,수두,바리-엘백신,29727,서울 중랑구,37.612781,127.0981787,부작용
521,서울특별시서울의료원,수두,스카이바리셀라주,31487,서울 중랑구,37.612781,127.0981787,부작용
522,서울특별시서울의료원,수막구균,메낙트라주,79145,서울 중랑구,37.612781,127.0981787,부작용
523,서울특별시서울의료원,사람유두종바이러스,가다실9프리필드시린지,141720,서울 중랑구,37.612781,127.0981787,부작용
524,서울특별시서울의료원,사람유두종바이러스,서바릭스프리필드시린지,71979,서울 중랑구,37.612781,127.0981787,부작용
525,서울특별시서울의료원,사람유두종바이러스,가다실프리필드시린지,78838,서울 중랑구,37.612781,127.0981787,부작용
526,서울특별시서울의료원,인플루엔자,스카이셀플루4가프리필드시린지,34765,서울 중랑구,37.612781,127.0981787,부작용
527,서울특별시서울의료원,장티푸스,지로티프-주,25379,서울 중랑구,37.612781,127.0981787,부작용
528,서울특별시서울의료원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,38147,서울 중랑구,37.612781,127.0981787,부작용
529,서울특별시서울의료원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,38147,서울 중랑구,37.612781,127.0981787,부작용
530,서울특별시서울의료원,폐렴구균,프리베나13주,69234,서울 중랑구,37.612781,127.0981787,부작용
531,성심의료재단강동성심병원,대상포진,조스타박스주,190000,서울 강동구,37.5358098,127.1358359,부작용
532,성심의료재단강동성심병원,로타바이러스,로타릭스프리필드,130000,서울 강동구,37.5358098,127.1358359,부작용
533,성심의료재단강동성심병원,로타바이러스,로타텍액,100000,서울 강동구,37.5358098,127.1358359,부작용
534,성심의료재단강동성심병원,A형간염,아박심80U소아용주,40000,서울 강동구,37.5358098,127.1358359,부작용
535,성심의료재단강동성심병원,A형간염,아박심160U성인용주,60000,서울 강동구,37.5358098,127.1358359,부작용
536,성심의료재단강동성심병원,수두,수두박스주,45000,서울 강동구,37.5358098,127.1358359,부작용
537,성심의료재단강동성심병원,수막구균,멘비오,150000,서울 강동구,37.5358098,127.1358359,부작용
538,성심의료재단강동성심병원,사람유두종바이러스,가다실9프리필드시린지,210000,서울 강동구,37.5358098,127.1358359,부작용
539,성심의료재단강동성심병원,장티푸스,지로티프-주,20000,서울 강동구,37.5358098,127.1358359,부작용
540,성심의료재단강동성심병원,"Td(파상풍, 디프테리아)",티디퓨어주,30000,서울 강동구,37.5358098,127.1358359,부작용
541,성심의료재단강동성심병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,42000,서울 강동구,37.5358098,127.1358359,부작용
542,성심의료재단강동성심병원,폐렴구균,프로디악스-23,40000,서울 강동구,37.5358098,127.1358359,부작용
543,성심의료재단강동성심병원,폐렴구균,신플로릭스프리필드시린지,130000,서울 강동구,37.5358098,127.1358359,부작용
544,성심의료재단강동성심병원,폐렴구균,프리베나13주,130000,서울 강동구,37.5358098,127.1358359,부작용
545,성애의료재단 성애병원,대상포진,조스타박스주,180000,서울 영등포구,37.5119571,126.9223932,부작용
546,성애의료재단 성애병원,로타바이러스,로타릭스프리필드,130000,서울 영등포구,37.5119571,126.9223932,부작용
547,성애의료재단 성애병원,로타바이러스,로타텍액,100000,서울 영등포구,37.5119571,126.9223932,부작용
548,성애의료재단 성애병원,A형간염,아박심160U성인용주,65000,서울 영등포구,37.5119571,126.9223932,부작용
549,성애의료재단 성애병원,A형간염,박타프리필드 시린지 1ml,65000,서울 영등포구,37.5119571,126.9223932,부작용
550,성애의료재단 성애병원,A형간염,박타프리필드 시린지 1ml,65000,서울 영등포구,37.5119571,126.9223932,부작용
551,성애의료재단 성애병원,수두,수두박스주,35000,서울 영등포구,37.5119571,126.9223932,부작용
552,성애의료재단 성애병원,수두,스카이바리셀라주,35000,서울 영등포구,37.5119571,126.9223932,부작용
553,성애의료재단 성애병원,수막구균,멘비오,150000,서울 영등포구,37.5119571,126.9223932,부작용
554,성애의료재단 성애병원,사람유두종바이러스,서바릭스프리필드시린지,130000,서울 영등포구,37.5119571,126.9223932,부작용
555,성애의료재단 성애병원,사람유두종바이러스,가다실9프리필드시린지,200000,서울 영등포구,37.5119571,126.9223932,부작용
556,성애의료재단 성애병원,사람유두종바이러스,가다실프리필드시린지,150000,서울 영등포구,37.5119571,126.9223932,부작용
557,성애의료재단 성애병원,인플루엔자,보령플루Ⅷ테트라백신주,35000,서울 영등포구,37.5119571,126.9223932,부작용
558,성애의료재단 성애병원,장티푸스,지로티프-주,15000,서울 영등포구,37.5119571,126.9223932,부작용
559,성애의료재단 성애병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,35000,서울 영등포구,37.5119571,126.9223932,부작용
560,성애의료재단 성애병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,50000,서울 영등포구,37.5119571,126.9223932,부작용
561,성애의료재단 성애병원,폐렴구균,프리베나13주,120000,서울 영등포구,37.5119571,126.9223932,부작용
562,성애의료재단 성애병원,폐렴구균,프로디악스-23프리필드시린지,50000,서울 영등포구,37.5119571,126.9223932,부작용
563,세란병원,대상포진,조스타박스주,195000,서울 종로구,37.5751167,126.9574713,부작용
564,세란병원,대상포진,스카이조스터주,150000,서울 종로구,37.5751167,126.9574713,부작용
565,세란병원,A형간염,하브릭스주 1ml,80000,서울 종로구,37.5751167,126.9574713,부작용
566,세란병원,수막구균,멘비오,150000,서울 종로구,37.5751167,126.9574713,부작용
567,세란병원,사람유두종바이러스,가다실프리필드시린지,150000,서울 종로구,37.5751167,126.9574713,부작용
568,세란병원,사람유두종바이러스,가다실9프리필드시린지,180000,서울 종로구,37.5751167,126.9574713,부작용
569,세란병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,30000,서울 종로구,37.5751167,126.9574713,부작용
570,세란병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,40000,서울 종로구,37.5751167,126.9574713,부작용
571,세란병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,45000,서울 종로구,37.5751167,126.9574713,부작용
572,세란병원,폐렴구균,프리베나13주,110000,서울 종로구,37.5751167,126.9574713,부작용
573,순천향대학교 부속 서울병원,대상포진,조스타박스주,170000,서울 용산구,37.5339355,127.0043336,부작용
574,순천향대학교 부속 서울병원,대상포진,스카이조스터주,140000,서울 용산구,37.5339355,127.0043336,부작용
575,순천향대학교 부속 서울병원,로타바이러스,로타텍액,90000,서울 용산구,37.5339355,127.0043336,부작용
576,순천향대학교 부속 서울병원,로타바이러스,로타릭스프리필드,130000,서울 용산구,37.5339355,127.0043336,부작용
577,순천향대학교 부속 서울병원,A형간염,하브릭스주 1ml,70000,서울 용산구,37.5339355,127.0043336,부작용
578,순천향대학교 부속 서울병원,수막구균,멘비오,150000,서울 용산구,37.5339355,127.0043336,부작용
579,순천향대학교 부속 서울병원,수막구균,메낙트라주,150000,서울 용산구,37.5339355,127.0043336,부작용
580,순천향대학교 부속 서울병원,사람유두종바이러스,가다실9프리필드시린지,200000,서울 용산구,37.5339355,127.0043336,부작용
581,순천향대학교 부속 서울병원,사람유두종바이러스,서바릭스프리필드시린지,150000,서울 용산구,37.5339355,127.0043336,부작용
582,순천향대학교 부속 서울병원,사람유두종바이러스,가다실프리필드시린지,180000,서울 용산구,37.5339355,127.0043336,부작용
583,순천향대학교 부속 서울병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,40000,서울 용산구,37.5339355,127.0043336,부작용
584,순천향대학교 부속 서울병원,인플루엔자,스카이셀플루4가프리필드시린지,40000,서울 용산구,37.5339355,127.0043336,부작용
585,순천향대학교 부속 서울병원,장티푸스,지로티프-주,15000,서울 용산구,37.5339355,127.0043336,부작용
586,순천향대학교 부속 서울병원,폐렴구균,프로디악스-23프리필드시린지,40000,서울 용산구,37.5339355,127.0043336,부작용
587,순천향대학교 부속 서울병원,폐렴구균,프리베나13주,100000,서울 용산구,37.5339355,127.0043336,부작용
588,씨엠병원,대상포진,스카이조스터주,130000,서울 영등포구,37.518791,126.9038173,부작용
589,씨엠병원,A형간염,아박심160U성인용주,80000,서울 영등포구,37.518791,126.9038173,부작용
590,씨엠병원,수두,스카이바리셀라주,40000,서울 영등포구,37.518791,126.9038173,부작용
591,씨엠병원,사람유두종바이러스,가다실9프리필드시린지,210000,서울 영등포구,37.518791,126.9038173,부작용
592,씨엠병원,인플루엔자,플루아릭스테트라프리필드시린지,40000,서울 영등포구,37.518791,126.9038173,부작용
593,씨엠병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,40000,서울 영등포구,37.518791,126.9038173,부작용
594,씨엠병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,30000,서울 영등포구,37.518791,126.9038173,부작용
595,씨엠병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,40000,서울 영등포구,37.518791,126.9038173,부작용
596,씨엠병원,폐렴구균,프로디악스-23,50000,서울 영등포구,37.518791,126.9038173,부작용
597,씨엠병원,폐렴구균,프리베나13주,197120,서울 영등포구,37.518791,126.9038173,부작용
598,에이치플러스 양지병원,대상포진,조스타박스주,170000,서울 관악구,37.4842166,126.9325109,부작용
599,에이치플러스 양지병원,로타바이러스,로타텍액,80000,서울 관악구,37.4842166,126.9325109,부작용
